Nro. Docto;Item;Desc Item;Un Medida;Família Material;Descrição;Família Comercial;Descrição;Estab;Dep;Loc;Quantidade;Lote/Serie;Validade do Lote;Data Ult. Transf.;Usuario;Item Controle Qualidade;Hora do Movimento
27249114;96652445;AR COND PAC9000TQFM9 220V INT;PC;68001;AR COND SPLIT QUENTE E FRIO;72011;PAC9000TQFM9;31;DAT;;1;;?;13/02/2024;thayane.eric;Não;06:34:01
2398398;96652445;AR COND PAC9000TQFM9 220V INT;PC;68001;AR COND SPLIT QUENTE E FRIO;72011;PAC9000TQFM9;31;dey;;1;;?;02/02/2024;natafni.silv;Não;20:38:11
71087;96652445;AR COND PAC9000TQFM9 220V INT;PC;68001;AR COND SPLIT QUENTE E FRIO;72011;PAC9000TQFM9;31;SP1;;1;;?;19/09/2023;rafael.quint;Não;11:26:49
2433665;96652447;AR COND PAC9000TQFM9 220V EXT;PC;68001;AR COND SPLIT QUENTE E FRIO;72057;PAC9000TQFM9;31;EX2;;6;;?;01/03/2024;daiane.luza;Não;12:28:37
2388674;96652447;AR COND PAC9000TQFM9 220V EXT;PC;68001;AR COND SPLIT QUENTE E FRIO;72057;PAC9000TQFM9;31;qld;;1;;?;24/01/2024;alex.novak;Não;05:58:37
27249114;96652447;AR COND PAC9000TQFM9 220V EXT;PC;68001;AR COND SPLIT QUENTE E FRIO;72057;PAC9000TQFM9;31;DAT;;1;;?;13/02/2024;thayane.eric;Não;06:34:01
AJU_QLD/EX2;96652449;AR COND PAC12000TFM9 220V INT;PC;68000;AR COND SPLIT FRIO;72059;PAC12000TFM9;31;EX2;;2;;?;25/01/2024;evandro.soar;Não;16:38:16
AJU_QLD/EX2;96652449;AR COND PAC12000TFM9 220V INT;PC;68000;AR COND SPLIT FRIO;72059;PAC12000TFM9;31;qld;;1;;?;25/01/2024;evandro.soar;Não;16:38:16
287;96652450;AR COND PAC12000TFM9 220V EXT;PC;68000;AR COND SPLIT FRIO;72060;PAC12000TFM9;31;ex2;;2;;?;18/04/2023;kalarrany.ba;Não;17:28:46
2375465;96652450;AR COND PAC12000TFM9 220V EXT;PC;68000;AR COND SPLIT FRIO;72060;PAC12000TFM9;31;qld;;1;;?;05/01/2024;daiane.quell;Não;17:15:13
AJU_QL2/EX2;96652452;AR COND PAC12000TQFM9 220V INT;PC;68001;AR COND SPLIT QUENTE E FRIO;72062;PAC12000TQFM9;31;EX2;;15;;?;25/01/2024;evandro.soar;Não;16:39:48
27249217;96652452;AR COND PAC12000TQFM9 220V INT;PC;68001;AR COND SPLIT QUENTE E FRIO;72062;PAC12000TQFM9;31;DAT;;1;;?;13/02/2024;thayane.eric;Não;06:36:02
;96652452;AR COND PAC12000TQFM9 220V INT;PC;68001;AR COND SPLIT QUENTE E FRIO;72062;PAC12000TQFM9;31;DAC;A1-0102B;3;;?;19/05/2023;carlos.dias;Não;15:09:50
2405759;96652453;AR COND PAC12000TQFM9 220V EXT;PC;68001;AR COND SPLIT QUENTE E FRIO;72063;PAC12000TQFM9;31;EX2;;17;;?;08/02/2024;alex.novak;Não;11:58:19
2405759;96652453;AR COND PAC12000TQFM9 220V EXT;PC;68001;AR COND SPLIT QUENTE E FRIO;72063;PAC12000TQFM9;31;QL2;;6;;?;08/02/2024;alex.novak;Não;11:58:19
27249217;96652453;AR COND PAC12000TQFM9 220V EXT;PC;68001;AR COND SPLIT QUENTE E FRIO;72063;PAC12000TQFM9;31;DAT;;1;;?;13/02/2024;thayane.eric;Não;06:36:02
;96652453;AR COND PAC12000TQFM9 220V EXT;PC;68001;AR COND SPLIT QUENTE E FRIO;72063;PAC12000TQFM9;31;DAC;A1-0102A;3;;?;01/08/2023;luan.mota;Não;08:01:28
SOLIC. ANA;96652498;AR COND BAC36000PFM5 220V INT;PC;68004;AR COND PISO TETO FRIO;72362;AR COND BAC36000PFM5 220V INT;31;AT2;;2;;?;19/08/2022;junior.joao;Não;08:21:23
SOLIC. ANA;96652499;AR COND BAC36000PFM5 220V EXT;PC;68004;AR COND PISO TETO FRIO;72363;AR COND BAC36000PFM5 220V EXT;31;AT2;;2;;?;19/08/2022;junior.joao;Não;08:21:23
QL2/EX2;96652501;AR COND BAC60000PFM5 220V INT;PC;68004;AR COND PISO TETO FRIO;72365;AR COND BAC60000PFM5 220V INT;31;ex2;;2;;?;19/12/2023;rodrigo.teix;Não;09:09:20
QL2/EX2;96652501;AR COND BAC60000PFM5 220V INT;PC;68004;AR COND PISO TETO FRIO;72365;AR COND BAC60000PFM5 220V INT;31;ql2;;3;;?;19/12/2023;rodrigo.teix;Não;09:09:20
SOLIC. ANA;96652504;AR COND BAC60000PFM5 TF 220V INT;PC;68004;AR COND PISO TETO FRIO;72368;AR COND BAC60000PFM5 TF;31;AT2;;2;;?;19/08/2022;junior.joao;Não;08:14:55
QL2/EX2;96652505;AR COND BAC60000PFM5 TF 380V EXT;PC;68004;AR COND PISO TETO FRIO;72369;AR COND BAC60000PFM5 TF;31;ex2;;1;;?;21/12/2023;rodrigo.teix;Não;14:20:17
SOLIC. ANA;96652505;AR COND BAC60000PFM5 TF 380V EXT;PC;68004;AR COND PISO TETO FRIO;72369;AR COND BAC60000PFM5 TF;31;AT2;;2;;?;19/08/2022;junior.joao;Não;08:14:54
242709;96652550;AR COND PAC36000CFM5 INT 220V;PC;68009;AR COND CASSETE FRIO;72741;PAC36000CFM;31;EX2;;2;;?;22/02/2024;tarefa.auto;Não;18:04:58
2386166;96652550;AR COND PAC36000CFM5 INT 220V;PC;68009;AR COND CASSETE FRIO;72741;PAC36000CFM;31;ql2;;11;;?;19/01/2024;alex.novak;Não;12:38:31
ATEND. AT2;96652550;AR COND PAC36000CFM5 INT 220V;PC;68009;AR COND CASSETE FRIO;72741;PAC36000CFM;31;AT2;;1;;?;19/08/2022;junior.joao;Não;16:16:55
2386309;96652550;AR COND PAC36000CFM5 INT 220V;PC;68009;AR COND CASSETE FRIO;72741;PAC36000CFM;31;DEY;;1;;?;19/01/2024;alex.novak;Não;13:09:19
242709;96652551;AR COND PAC36000CFM5 EXT 220V;PC;68009;AR COND CASSETE FRIO;72742;PAC36000CFM;31;EX2;;2;;?;22/02/2024;tarefa.auto;Não;18:04:58
2398400;96652551;AR COND PAC36000CFM5 EXT 220V;PC;68009;AR COND CASSETE FRIO;72742;PAC36000CFM;31;ql2;;14;;?;02/02/2024;natafni.silv;Não;20:38:13
SALVADOS;96652551;AR COND PAC36000CFM5 EXT 220V;PC;68009;AR COND CASSETE FRIO;72742;PAC36000CFM;31;VCL;A2-0244A;2;;?;06/07/2023;jackson.nasc;Não;10:42:51
SALVADOS;96652551;AR COND PAC36000CFM5 EXT 220V;PC;68009;AR COND CASSETE FRIO;72742;PAC36000CFM;31;VCL;A2-0239A;1;;?;23/05/2023;rafael.franc;Não;10:45:46
2398400;96652551;AR COND PAC36000CFM5 EXT 220V;PC;68009;AR COND CASSETE FRIO;72742;PAC36000CFM;31;DEY;;2;;?;02/02/2024;natafni.silv;Não;20:38:13
QL2/EX2;96652553;AR COND PAC60000CFM5 INT 220V;PC;68009;AR COND CASSETE FRIO;72744;PAC60000CFM5;31;EX2;;11;;?;21/12/2023;rodrigo.teix;Não;14:20:37
QL2/EX2;96652554;AR COND PAC60000CFM5 EXT 220V;PC;68009;AR COND CASSETE FRIO;72745;PAC60000CFM5;31;EX2;;11;;?;21/12/2023;rodrigo.teix;Não;14:20:09
2398402;96652554;AR COND PAC60000CFM5 EXT 220V;PC;68009;AR COND CASSETE FRIO;72745;PAC60000CFM5;31;DEY;;1;;?;02/02/2024;natafni.silv;Não;20:38:15
ESTORNADO;96652556;AR COND PAC60000CQFM5 INT 220V;PC;68010;AR COND CASSETE QUENTE E FRIO;72747;PAC60000CQFM5;31;EX2;;2;;?;10/08/2023;maicon.klaum;Não;18:57:18
ESTORNADO;96652557;AR COND PAC60000CQFM5 EXT 220V;PC;68010;AR COND CASSETE QUENTE E FRIO;72748;PAC60000CQFM5;31;EX2;;2;;?;10/08/2023;maicon.klaum;Não;18:57:18
SEGREGADO;96652559;AR COND PAC36000CQFM5 INT 220V;PC;68010;AR COND CASSETE QUENTE E FRIO;72772;AR COND PAC36000CQFM 220V INT;31;ex2;;8;;?;02/02/2024;renan.clarin;Não;09:15:20
SOLIC. ANA;96652559;AR COND PAC36000CQFM5 INT 220V;PC;68010;AR COND CASSETE QUENTE E FRIO;72772;AR COND PAC36000CQFM 220V INT;31;AT2;;2;;?;19/08/2022;junior.joao;Não;08:23:23
SEGREGADO;96652560;AR COND PAC36000CQFM5 EXT 220V;PC;68010;AR COND CASSETE QUENTE E FRIO;72773;AR COND PAC36000CQFM 220V EXT;31;ex2;;8;;?;02/02/2024;renan.clarin;Não;09:15:18
ATEND. AT2;96652560;AR COND PAC36000CQFM5 EXT 220V;PC;68010;AR COND CASSETE QUENTE E FRIO;72773;AR COND PAC36000CQFM 220V EXT;31;AT2;;1;;?;19/08/2022;junior.joao;Não;16:14:55
SALVADOS;96652560;AR COND PAC36000CQFM5 EXT 220V;PC;68010;AR COND CASSETE QUENTE E FRIO;72773;AR COND PAC36000CQFM 220V EXT;31;VCL;A2-0241A;2;;?;23/05/2023;rafael.franc;Não;10:45:46
2358627;96652562;AR COND PAC60000CFM5 INT 380V;PC;68009;AR COND CASSETE FRIO;72775;AR COND PAC60000CFM5 INT;31;ql2;;3;;?;18/12/2023;alex.novak;Não;14:05:35
2358629;96652563;AR COND PAC60000CFM5 EXT 380V;PC;68009;AR COND CASSETE FRIO;72776;PAC60000CFM5 EXT;31;ql2;;3;;?;18/12/2023;alex.novak;Não;14:25:38
SEGREGADO;96652565;AR COND PAC60000CQFM5 INT 380V;PC;68010;AR COND CASSETE QUENTE E FRIO;72778;PAC60000CQFM5;31;EX2;;6;;?;08/02/2024;salvador.jaq;Não;15:23:20
AJU_QL2/EX3;96652565;AR COND PAC60000CQFM5 INT 380V;PC;68010;AR COND CASSETE QUENTE E FRIO;72778;PAC60000CQFM5;31;QL2;;1;;?;25/01/2024;evandro.soar;Não;16:49:41
AJU_QL2/EX3;96652565;AR COND PAC60000CQFM5 INT 380V;PC;68010;AR COND CASSETE QUENTE E FRIO;72778;PAC60000CQFM5;31;EX3;;1;;?;25/01/2024;evandro.soar;Não;16:49:41
SEGREGADO;96652566;AR COND PAC60000CQFM5 EXT 380V;PC;68010;AR COND CASSETE QUENTE E FRIO;72779;PAC60000CQFM5;31;EX2;;6;;?;08/02/2024;salvador.jaq;Não;15:23:20
AJU_QL2/EX3;96652566;AR COND PAC60000CQFM5 EXT 380V;PC;68010;AR COND CASSETE QUENTE E FRIO;72779;PAC60000CQFM5;31;QL2;;1;;?;25/01/2024;evandro.soar;Não;16:49:38
AJU_QL2/EX3;96652566;AR COND PAC60000CQFM5 EXT 380V;PC;68010;AR COND CASSETE QUENTE E FRIO;72779;PAC60000CQFM5;31;EX3;;1;;?;25/01/2024;evandro.soar;Não;16:49:38
AJU_EX3/EX2;96652581;AR COND BAC9000TFM9 220V INT;PC;68000;AR COND SPLIT FRIO;72973;AR COND BAC9000TFM9 220V INT;31;QL2;;11;;?;07/02/2024;evandro.soar;Não;14:32:22
AJU_EX3/DEY;96652581;AR COND BAC9000TFM9 220V INT;PC;68000;AR COND SPLIT FRIO;72973;AR COND BAC9000TFM9 220V INT;31;DEY;;4;;?;07/02/2024;evandro.soar;Não;14:35:05
238541;96652582;AR COND BAC9000TFM9 220V EXT;PC;68000;AR COND SPLIT FRIO;72974;AR COND BAC9000TFM9 220V EXT;31;QL2;;11;;?;29/12/2023;oliveira.sar;Não;08:57:36
2388675;96652584;AR COND BAC12000TFM9 220V INT;PC;68000;AR COND SPLIT FRIO;72976;AR COND BAC12000TFM9 220V INT;31;QLD;;1;;?;24/01/2024;alex.novak;Não;05:58:40
242272;96652584;AR COND BAC12000TFM9 220V INT;PC;68000;AR COND SPLIT FRIO;72976;AR COND BAC12000TFM9 220V INT;31;QL2;;6;;?;06/02/2024;oliveira.sar;Não;17:10:14
;96652584;AR COND BAC12000TFM9 220V INT;PC;68000;AR COND SPLIT FRIO;72976;AR COND BAC12000TFM9 220V INT;31;DAC;A1-0102B;1;;?;19/05/2023;carlos.dias;Não;15:11:49
242272;96652585;AR COND BAC12000TFM9 220V EXT;PC;68000;AR COND SPLIT FRIO;72977;AR COND BAC12000TFM9 220V EXT;31;ql2;;1;;?;06/02/2024;oliveira.sar;Não;17:10:25
242272;96652585;AR COND BAC12000TFM9 220V EXT;PC;68000;AR COND SPLIT FRIO;72977;AR COND BAC12000TFM9 220V EXT;31;QLD;;1;;?;06/02/2024;oliveira.sar;Não;17:10:15
;96652585;AR COND BAC12000TFM9 220V EXT;PC;68000;AR COND SPLIT FRIO;72977;AR COND BAC12000TFM9 220V EXT;31;DAC;A1-0102A;1;;?;01/08/2023;luan.mota;Não;08:05:52
AJU_EX2/DEY;96652680;AR COND PAC9000IFM9 INT 220V;PC;68005;AR COND SPLIT FRIO IN;73117;PAC9000IFM9;31;DEY;;8;;?;07/02/2024;evandro.soar;Não;14:37:50
2433621;96652680;AR COND PAC9000IFM9 INT 220V;PC;68005;AR COND SPLIT FRIO IN;73117;PAC9000IFM9;31;ESN;;1;;?;01/03/2024;oriane.dias;Não;11:48:28
1023;96652683;AR COND PAC12000IFM9 INT 220V;PC;68005;AR COND SPLIT FRIO IN;73120;PAC12000IFM9;31;ex2;;3;;?;08/10/2023;alana.santos;Não;09:22:41
2398407;96652683;AR COND PAC12000IFM9 INT 220V;PC;68005;AR COND SPLIT FRIO IN;73120;PAC12000IFM9;31;DEY;;1;;?;02/02/2024;natafni.silv;Não;20:38:18
2398407;96652683;AR COND PAC12000IFM9 INT 220V;PC;68005;AR COND SPLIT FRIO IN;73120;PAC12000IFM9;31;QL2;;7;;?;02/02/2024;natafni.silv;Não;20:38:18
24725716;96652683;AR COND PAC12000IFM9 INT 220V;PC;68005;AR COND SPLIT FRIO IN;73120;PAC12000IFM9;31;DAT;;2;;?;08/02/2024;isabela.heni;Não;22:43:56
SEGREGADO;96652684;AR COND PAC12000IFM9 EXT 220V;PC;68005;AR COND SPLIT FRIO IN;73121;PAC12000IFM9;31;QL2;;2;;?;28/11/2023;maicon.choas;Não;12:00:00
24725716;96652684;AR COND PAC12000IFM9 EXT 220V;PC;68005;AR COND SPLIT FRIO IN;73121;PAC12000IFM9;31;DAT;;2;;?;08/02/2024;isabela.heni;Não;22:43:56
1885101;96652686;AR COND PAC18000IFM9 INT 220V;PC;68005;AR COND SPLIT FRIO IN;73123;AR COND PAC18000IFM9 INT;31;ql2;;1;;?;19/07/2022;samuel.rosar;Não;07:48:28
1894414;96652687;AR COND PAC18000IFM9 EXT 220V;PC;68005;AR COND SPLIT FRIO IN;73124;AR COND PAC18000IFM9 EXT;31;ql2;;1;;?;26/07/2022;tchaila.moli;Não;13:58:07
1885007;96652689;AR COND PAC24000IFM9 INT 220V;PC;68005;AR COND SPLIT FRIO IN;73126;AR COND PAC24000IFM9 INT;31;ql2;;1;;?;19/07/2022;samuel.rosar;Não;07:28:09
1885372;96652690;AR COND PAC24000IFM9 EXT 220V;PC;68005;AR COND SPLIT FRIO IN;73127;AR COND PAC24000IFM9 EXT;31;ql2;;1;;?;19/07/2022;samuel.rosar;Não;08:58:18
INV 15/05/2022;96652692;AR COND PAC9000IQFM9 INT 220V;PC;68006;AR COND SPLIT QUENTE E FRIO IN;73129;AR COND PAC9000IQFM9 INT;31;LC2;;3;;?;16/05/2022;ademir.vieir;Não;13:00:05
AJU_EX2/QL2;96652692;AR COND PAC9000IQFM9 INT 220V;PC;68006;AR COND SPLIT QUENTE E FRIO IN;73129;AR COND PAC9000IQFM9 INT;31;QL2;;1;;?;07/02/2024;evandro.soar;Não;14:40:58
AJU_EX2/DEY;96652692;AR COND PAC9000IQFM9 INT 220V;PC;68006;AR COND SPLIT QUENTE E FRIO IN;73129;AR COND PAC9000IQFM9 INT;31;dey;;1;;?;07/02/2024;evandro.soar;Não;14:42:25
INV 15/05/2022;96652693;AR COND PAC9000IQFM9 EXT 220V;PC;68006;AR COND SPLIT QUENTE E FRIO IN;73130;AR COND PAC9000IQFM9 EXT;31;LC2;;3;;?;16/05/2022;ademir.vieir;Não;13:01:53
QL2/EX2;96652693;AR COND PAC9000IQFM9 EXT 220V;PC;68006;AR COND SPLIT QUENTE E FRIO IN;73130;AR COND PAC9000IQFM9 EXT;31;QL2;;1;;?;21/12/2023;rodrigo.teix;Não;14:20:11
ESTORNADO;96652695;AR COND PAC12000IQFM9 INT 220V;PC;68006;AR COND SPLIT QUENTE E FRIO IN;73132;AR COND PAC12000IQFM9 INT;31;ex2;;2;;?;24/01/2024;renan.clarin;Não;05:50:41
INV 14/09/2022;96652698;AR COND PAC18000IQFM9 INT 220V;PC;68006;AR COND SPLIT QUENTE E FRIO IN;73135;AR COND PAC18000IQFM9 INT;31;QL2;;2;;?;15/09/2022;ademir.vieir;Não;13:08:50
INV 14/09/2022;96652699;AR COND PAC18000IQFM9 EXT 220V;PC;68006;AR COND SPLIT QUENTE E FRIO IN;73136;AR COND PAC18000IQFM9 EXT;31;QL2;;5;;?;15/09/2022;ademir.vieir;Não;15:57:35
LC2/QLD;96652701;AR COND PAC24000IQFM9 INT 220V;PC;68006;AR COND SPLIT QUENTE E FRIO IN;73138;PAC24000IQFM9;31;LC2;;29;;?;25/11/2022;romario.sant;Não;16:40:13
LC2/QLD;96652702;AR COND PAC24000IQFM9 EXT 220V;PC;68006;AR COND SPLIT QUENTE E FRIO IN;73139;PAC24000IQFM9;31;LC2;;29;;?;25/11/2022;romario.sant;Não;16:40:32
Ajuste;96652704;AR COND PAC18000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73141;PAC18000FM9;31;EX2;;19;;?;19/02/2024;maicon.choas;Não;11:05:52
Ajuste;96652704;AR COND PAC18000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73141;PAC18000FM9;31;QL2;;18;;?;19/02/2024;maicon.choas;Não;11:05:52
38892;96652704;AR COND PAC18000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73141;PAC18000FM9;31;ex3;;6;;?;17/02/2024;salvador.jaq;Não;08:12:58
2416617;96652704;AR COND PAC18000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73141;PAC18000FM9;31;QLD;;3;;?;15/02/2024;ana.amaral;Não;12:08:08
;96652704;AR COND PAC18000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73141;PAC18000FM9;31;DAC;A1-0101C;1;;?;19/05/2023;carlos.dias;Não;15:15:19
TRANSF.SP;96652704;AR COND PAC18000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73141;PAC18000FM9;31;ESE;;1;;?;01/12/2023;oriane.dias;Não;14:52:47
Ajuste;96652705;AR COND PAC18000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73142;PAC18000FM9;31;EX2;;16;;?;19/02/2024;maicon.choas;Não;11:05:54
Ajuste;96652705;AR COND PAC18000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73142;PAC18000FM9;31;QL2;;21;;?;19/02/2024;maicon.choas;Não;11:05:54
2291023;96652705;AR COND PAC18000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73142;PAC18000FM9;31;ex3;;1;;?;03/10/2023;ricardol.sil;Não;11:07:53
2416618;96652705;AR COND PAC18000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73142;PAC18000FM9;31;QLD;;3;;?;15/02/2024;ana.amaral;Não;12:08:08
38892;96652705;AR COND PAC18000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73142;PAC18000FM9;31;NC3;;5;;?;17/02/2024;salvador.jaq;Não;08:12:59
;96652705;AR COND PAC18000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73142;PAC18000FM9;31;DAC;A1-0101C;1;;?;22/05/2023;santos.marce;Não;07:57:26
TRANSF.SP;96652705;AR COND PAC18000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73142;PAC18000FM9;31;ESE;;1;;?;01/12/2023;oriane.dias;Não;14:52:47
2368001;96652707;AR COND PAC24000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73144;PAC24000FM9;31;EX2;;7;;?;28/12/2023;harley.arrud;Não;01:55:25
242271;96652707;AR COND PAC24000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73144;PAC24000FM9;31;QL2;;6;;?;06/02/2024;oliveira.sar;Não;17:06:27
2388679;96652707;AR COND PAC24000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73144;PAC24000FM9;31;QLD;;1;;?;24/01/2024;alex.novak;Não;05:58:49
2368001;96652707;AR COND PAC24000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73144;PAC24000FM9;31;EX3;;21;;?;28/12/2023;harley.arrud;Não;01:55:25
2368000;96652708;AR COND PAC24000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73145;PAC24000FM9;31;EX2;;12;;?;28/12/2023;harley.arrud;Não;01:55:24
242271;96652708;AR COND PAC24000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73145;PAC24000FM9;31;QL2;;6;;?;06/02/2024;oliveira.sar;Não;17:06:30
2388680;96652708;AR COND PAC24000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73145;PAC24000FM9;31;QLD;;1;;?;24/01/2024;alex.novak;Não;05:58:52
2368000;96652708;AR COND PAC24000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73145;PAC24000FM9;31;EX3;;5;;?;28/12/2023;harley.arrud;Não;01:55:24
2398408;96652708;AR COND PAC24000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73145;PAC24000FM9;31;dey;;1;;?;02/02/2024;natafni.silv;Não;20:38:20
2398065;96652710;AR COND PAC30000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73147;PAC30000FM9;31;EX2;;43;;?;02/02/2024;gabriel.da;Não;15:18:22
2386170;96652710;AR COND PAC30000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73147;PAC30000FM9;31;QL2;;16;;?;19/01/2024;alex.novak;Não;12:38:40
2398065;96652710;AR COND PAC30000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73147;PAC30000FM9;31;ex3;;1;;?;02/02/2024;gabriel.da;Não;15:18:22
2260239;96652710;AR COND PAC30000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73147;PAC30000FM9;31;nc3;;2;;?;28/08/2023;daiane.luza;Não;11:48:03
2386313;96652710;AR COND PAC30000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73147;PAC30000FM9;31;DEY;;1;;?;19/01/2024;alex.novak;Não;13:09:26
573450;96652710;AR COND PAC30000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73147;PAC30000FM9;31;DAT;;1;;?;22/01/2024;thayane.eric;Não;10:28:12
2230;96652710;AR COND PAC30000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73147;PAC30000FM9;31;SP1;;1;;?;19/05/2022;elias.pereir;Não;09:52:49
10408;96652710;AR COND PAC30000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73147;PAC30000FM9;31;SPD;;1;;?;22/02/2024;duarte.vanes;Não;14:12:16
;96652710;AR COND PAC30000FM9 INT 220V;PC;68000;AR COND SPLIT FRIO;73147;PAC30000FM9;31;DAC;A1-0102C;1;;?;19/05/2023;carlos.dias;Não;15:19:35
2393322;96652711;AR COND PAC30000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73148;PAC30000FM9;31;EX2;;38;;?;30/01/2024;evelin.rosa;Não;01:28:10
2398409;96652711;AR COND PAC30000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73148;PAC30000FM9;31;QL2;;17;;?;02/02/2024;natafni.silv;Não;20:38:22
2367967;96652711;AR COND PAC30000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73148;PAC30000FM9;31;ex3;;7;;?;28/12/2023;harley.arrud;Não;01:15:22
234532;96652711;AR COND PAC30000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73148;PAC30000FM9;31;qld;;1;;?;01/11/2023;oliveira.sar;Não;11:30:18
1728;96652711;AR COND PAC30000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73148;PAC30000FM9;31;nc3;;2;;?;01/09/2023;daniel.atana;Não;10:58:21
2398409;96652711;AR COND PAC30000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73148;PAC30000FM9;31;DEY;;3;;?;02/02/2024;natafni.silv;Não;20:38:22
573450;96652711;AR COND PAC30000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73148;PAC30000FM9;31;DAT;;1;;?;22/01/2024;thayane.eric;Não;10:28:12
10408;96652711;AR COND PAC30000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73148;PAC30000FM9;31;SPD;;1;;?;22/02/2024;duarte.vanes;Não;14:12:16
;96652711;AR COND PAC30000FM9 EXT 220V;PC;68000;AR COND SPLIT FRIO;73148;PAC30000FM9;31;DAC;A1-0102C;1;;?;19/05/2023;carlos.dias;Não;15:16:30
4430;96652713;AR COND PAC18000QFM9 INT 220V;PC;68001;AR COND SPLIT QUENTE E FRIO;73150;PAC18000QFM9;31;EX2;;3;;?;02/03/2024;integra.out;Não;14:33:54
2398410;96652713;AR COND PAC18000QFM9 INT 220V;PC;68001;AR COND SPLIT QUENTE E FRIO;73150;PAC18000QFM9;31;DEY;;2;;?;02/02/2024;natafni.silv;Não;20:38:24
2398410;96652713;AR COND PAC18000QFM9 INT 220V;PC;68001;AR COND SPLIT QUENTE E FRIO;73150;PAC18000QFM9;31;QL2;;1;;?;02/02/2024;natafni.silv;Não;20:38:24
SEGREGADO;96652713;AR COND PAC18000QFM9 INT 220V;PC;68001;AR COND SPLIT QUENTE E FRIO;73150;PAC18000QFM9;31;SE2;;14;;?;02/02/2024;renan.clarin;Não;09:20:46
QL2/EX2;96652714;AR COND PAC18000QFM9 EXT 220V;PC;68001;AR COND SPLIT QUENTE E FRIO;73151;PAC18000QFM9;31;ql2;;5;;?;19/12/2023;rodrigo.teix;Não;09:09:16
SEGREGADO;96652714;AR COND PAC18000QFM9 EXT 220V;PC;68001;AR COND SPLIT QUENTE E FRIO;73151;PAC18000QFM9;31;SE2;;14;;?;02/02/2024;renan.clarin;Não;09:20:43
2365536;96652716;AR COND PAC24000QFM9 INT 220V;PC;68001;AR COND SPLIT QUENTE E FRIO;73153;PAC24000QFM9;31;ql2;;2;;?;26/12/2023;daiane.luza;Não;08:45:33
573454;96652716;AR COND PAC24000QFM9 INT 220V;PC;68001;AR COND SPLIT QUENTE E FRIO;73153;PAC24000QFM9;31;DAT;;1;;?;22/01/2024;thayane.eric;Não;10:29:15
573454;96652717;AR COND PAC24000QFM9 EXT 220V;PC;68001;AR COND SPLIT QUENTE E FRIO;73154;PAC24000QFM9;31;DAT;;1;;?;22/01/2024;thayane.eric;Não;10:29:15
2374453;96652719;AR COND PAC30000QFM9 INT 220V;PC;68001;AR COND SPLIT QUENTE E FRIO;73156;PAC30000QFM9;31;EX2;;23;;?;04/01/2024;natafni.silv;Não;22:45:12
2367974;96652719;AR COND PAC30000QFM9 INT 220V;PC;68001;AR COND SPLIT QUENTE E FRIO;73156;PAC30000QFM9;31;ex3;;3;;?;28/12/2023;harley.arrud;Não;01:15:23
2398412;96652719;AR COND PAC30000QFM9 INT 220V;PC;68001;AR COND SPLIT QUENTE E FRIO;73156;PAC30000QFM9;31;ql2;;1;;?;02/02/2024;natafni.silv;Não;20:38:27
